triplesID,relationID,relation,chunkID,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,3,MENTIONS,630,Dépôt du Bachet-de-Pesay,Document,__Entity__,630,646
,3,MENTIONS,630,Ligne Lausanne,Document,__Entity__,630,647
,3,MENTIONS,630,Thonon-les-Bains,Document,__Entity__,630,648
,3,MENTIONS,630,CFF,Document,__Entity__,630,649
,3,MENTIONS,630,TPN,Document,__Entity__,630,650
,3,MENTIONS,630,Cars Région,Document,__Entity__,630,651
,3,MENTIONS,630,Bellegarde,Document,__Entity__,630,652
,3,MENTIONS,630,Autobus de Genève,Document,__Entity__,630,653
,3,MENTIONS,630,France,Document,__Entity__,630,654
,3,MENTIONS,630,Bouveret,Document,__Entity__,630,655
,3,MENTIONS,630,Ligne Longeray-Léaz,Document,__Entity__,630,656
,3,MENTIONS,630,CEVA,Document,__Entity__,630,657
,3,MENTIONS,630,SNCF,Document,__Entity__,630,658
,3,MENTIONS,630,Unireso/Léman Pass Trolleybus,Document,__Entity__,630,659
,3,MENTIONS,630,Tonkin,Document,__Entity__,630,660
,3,MENTIONS,630,Unireso Léman Pass,Document,__Entity__,630,661
,3,MENTIONS,630,Annecy,Document,__Entity__,630,662
,3,MENTIONS,630,Arv'i Proxim'iTi,Document,__Entity__,630,663
,3,MENTIONS,630,Ligne La Roche-sur-Foron,Document,__Entity__,630,664
,3,MENTIONS,630,Aix-les-Bains,Document,__Entity__,630,665
,3,MENTIONS,630,Trolleybus de Genève,Document,__Entity__,630,666
,3,MENTIONS,667,Genève,Document,__Entity__,667,236
,3,MENTIONS,667,"Meyrin, CERN",Document,__Entity__,667,245
,3,MENTIONS,667,"Grand-Lancy, Palettes",Document,__Entity__,667,249
,3,MENTIONS,667,Nations,Document,__Entity__,667,271
,3,MENTIONS,667,Ligne 15,Document,__Entity__,667,296
,3,MENTIONS,667,Ligne 18,Document,__Entity__,667,302
,3,MENTIONS,667,Bachet-de-Pesay,Document,__Entity__,667,330
,3,MENTIONS,667,Carouge,Document,__Entity__,667,340
,3,MENTIONS,667,Lancy,Document,__Entity__,667,493
,3,MENTIONS,667,Stadler Tango,Document,__Entity__,667,560
,3,MENTIONS,667,Bombardier Cityrunner,Document,__Entity__,667,571
,3,MENTIONS,667,Tramway de Genève,Document,__Entity__,667,587
,3,MENTIONS,667,Transports publics genevois,Document,__Entity__,667,598
,3,MENTIONS,667,Bachet-de-Pesay En Chardon,Document,__Entity__,667,668
,3,MENTIONS,667,Ligne 15 du tramway de Genève,Document,__Entity__,667,669
,3,MENTIONS,667,"Perly, En Louche",Document,__Entity__,667,670
,3,MENTIONS,667,"Saint-Julien-en-Genevois, Mössingen",Document,__Entity__,667,671
,3,MENTIONS,667,"Plan-les-Ouates, ZIPLO - Genève, Nations",Document,__Entity__,667,672
,3,MENTIONS,667,"Perly, douane",Document,__Entity__,667,673
,3,MENTIONS,667,"Plan-les-Ouates, ZIPLO",Document,__Entity__,667,674
,3,MENTIONS,667,"Grand-Lancy, Lancy Piscine",Document,__Entity__,667,676
,3,MENTIONS,667,"Saint-Julien-en-Genevois, centre",Document,__Entity__,667,677
,3,MENTIONS,667,Manuelle (marche à vue),Document,__Entity__,667,678
,3,MENTIONS,667,Plan-les-Ouates,Document,__Entity__,667,679
,3,MENTIONS,667,Saint-Julien-en-Genevois,Document,__Entity__,667,680
,3,MENTIONS,667,"Plan-les-Ouates, Le Rolliet",Document,__Entity__,667,681
,3,MENTIONS,667,"Grand-Lancy, Curé-Baud",Document,__Entity__,667,682
,3,MENTIONS,667,"Grand-Lancy, Place du 1er-Août",Document,__Entity__,667,683
,3,MENTIONS,667,"Perly, Ravières",Document,__Entity__,667,684
,3,MENTIONS,667,"Grand-Lancy, Mairie de L",Document,__Entity__,667,685
,3,MENTIONS,667,Douane de Perly,Document,__Entity__,667,719
,3,MENTIONS,667,Point de rebroussement,Document,__Entity__,667,863
,3,MENTIONS,667,En Chardon,Document,__Entity__,667,864
,3,MENTIONS,667,Conduite,Document,__Entity__,667,865
,3,MENTIONS,667,ZIPLO,Document,__Entity__,667,866
,3,MENTIONS,667,Manuelle,Document,__Entity__,667,867
,3,MENTIONS,667,Marche à vue,Document,__Entity__,667,868
,3,MENTIONS,667,Frontière,Document,__Entity__,667,869
,3,MENTIONS,667,Fin de la phase 1,Document,__Entity__,667,870
,3,MENTIONS,686,Genève,Document,__Entity__,686,236
,3,MENTIONS,686,Lancy-Pont-Rouge,Document,__Entity__,686,241
,3,MENTIONS,686,"Genève, gare Cornavin",Document,__Entity__,686,246
,3,MENTIONS,686,Gare de Genève-Cornavin,Document,__Entity__,686,260
,3,MENTIONS,686,gare,Document,__Entity__,686,269
,3,MENTIONS,686,L'Arve,Document,__Entity__,686,280
,3,MENTIONS,686,Ligne 15,Document,__Entity__,686,296
,3,MENTIONS,686,Le Rhône,Document,__Entity__,686,297
,3,MENTIONS,686,Grand-Lancy,Document,__Entity__,686,313
,3,MENTIONS,686,Lausanne,Document,__Entity__,686,318
,3,MENTIONS,686,Carouge,Document,__Entity__,686,340
,3,MENTIONS,686,Ligne 14,Document,__Entity__,686,473
,3,MENTIONS,686,Stand,Document,__Entity__,686,547
,3,MENTIONS,686,Plainpalais,Document,__Entity__,686,589
,3,MENTIONS,686,Cirque,Document,__Entity__,686,600
,3,MENTIONS,686,Butini,Document,__Entity__,686,608
,3,MENTIONS,686,Môle,Document,__Entity__,686,611
,3,MENTIONS,686,CEVA,Document,__Entity__,686,657
,3,MENTIONS,686,"Grand-Lancy, Place du 1er-Août",Document,__Entity__,686,683
,3,MENTIONS,686,"Genève, Stand",Document,__Entity__,686,687
,3,MENTIONS,686,"Genève, Maison de la Paix",Document,__Entity__,686,688
,3,MENTIONS,686,"Genève, Nations",Document,__Entity__,686,689
,3,MENTIONS,686,"Carouge, Pictet-Thellusson",Document,__Entity__,686,690
,3,MENTIONS,686,"Genève, Collège Sismondi",Document,__Entity__,686,691
,3,MENTIONS,686,"Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale)",Document,__Entity__,686,692
,3,MENTIONS,686,"Genève, Industrielle",Document,__Entity__,686,693
,3,MENTIONS,686,"Genève, Uni-Mail",Document,__Entity__,686,694
,3,MENTIONS,686,"Genève, Cirque",Document,__Entity__,686,695
,3,MENTIONS,686,"Lancy-Pont-Rouge, gare",Document,__Entity__,686,696
,3,MENTIONS,686,"Genève, Acacias",Document,__Entity__,686,697
,3,MENTIONS,686,"Genève, Plainpalais",Document,__Entity__,686,698
,3,MENTIONS,686,Terminus de la ligne 17 Gare de Lancy-Pont-Rouge,Document,__Entity__,686,699
,3,MENTIONS,686,"Grand-Lancy, Mairie de Lancy",Document,__Entity__,686,700
,3,MENTIONS,686,"Genève, Butini",Document,__Entity__,686,701
,3,MENTIONS,686,"Genève, Môle",Document,__Entity__,686,702
,3,MENTIONS,686,Genève-Aéroport,Document,__Entity__,686,704
,3,MENTIONS,686,Uni-Mail,Document,__Entity__,686,707
,3,MENTIONS,686,Place du 1er-Août,Document,__Entity__,686,710
,3,MENTIONS,686,Pictet-Thellusson,Document,__Entity__,686,713
,3,MENTIONS,686,Industrielle,Document,__Entity__,686,714
,3,MENTIONS,686,Goulart,Document,__Entity__,686,715
,3,MENTIONS,686,Acacias,Document,__Entity__,686,716
,3,MENTIONS,686,Gare de Lancy-Pont-Rouge,Document,__Entity__,686,718
,3,MENTIONS,686,Mairie de Lancy,Document,__Entity__,686,720
,3,MENTIONS,686,Mercier,Document,__Entity__,686,721
,3,MENTIONS,686,Gare de Genève-Sécheron,Document,__Entity__,686,732
,3,MENTIONS,686,Route des Jeunes,Document,__Entity__,686,741
,3,MENTIONS,686,Point de rebroussement,Document,__Entity__,686,863
,3,MENTIONS,686,"vers « Lancy-Bachet, gare »",Document,__Entity__,686,871
,3,MENTIONS,686,", 17",Document,__Entity__,686,872
,3,MENTIONS,686,Lignes 12,Document,__Entity__,686,873
,3,MENTIONS,686,et 18,Document,__Entity__,686,874
,3,MENTIONS,686,Lignes 14,Document,__Entity__,686,875
,3,MENTIONS,686,gare Cornavin,Document,__Entity__,686,876
,3,MENTIONS,686,Ligne Lausanne – Genève,Document,__Entity__,686,877
,3,MENTIONS,686,Maison de la Paix,Document,__Entity__,686,878
,3,MENTIONS,686,Terminus,Document,__Entity__,686,879
,3,MENTIONS,686,"vers « Meyrin, Gravière »",Document,__Entity__,686,880
,3,MENTIONS,686,"vers « Thônex, Moillesulaz »",Document,__Entity__,686,881
,3,MENTIONS,686,", « Annemasse, Parc Montessuit »",Document,__Entity__,686,882
,3,MENTIONS,686,"et « Meyrin, CERN »",Document,__Entity__,686,883
,3,MENTIONS,686,ligne 17,Document,__Entity__,686,884
,3,MENTIONS,686,Jonction,Document,__Entity__,686,885
,3,MENTIONS,686,"et « Grand-Lancy, Palettes »",Document,__Entity__,686,886
,3,MENTIONS,686,gare/Étoile,Document,__Entity__,686,887
,3,MENTIONS,686,(Voie centrale),Document,__Entity__,686,888
,3,MENTIONS,686,"vers « Bernex, Vailly »",Document,__Entity__,686,889
,3,MENTIONS,686,gare de Genève-La Praille,Document,__Entity__,686,890
,3,MENTIONS,703,Genève,Document,__Entity__,703,236
,3,MENTIONS,703,Lancy-Pont-Rouge,Document,__Entity__,703,241
,3,MENTIONS,703,"Meyrin, CERN",Document,__Entity__,703,245
,3,MENTIONS,703,"Grand-Lancy, Palettes",Document,__Entity__,703,249
,3,MENTIONS,703,"Bernex, Vailly",Document,__Entity__,703,263
,3,MENTIONS,703,"Meyrin, Gravière",Document,__Entity__,703,264
,3,MENTIONS,703,L'Arve,Document,__Entity__,703,280
,3,MENTIONS,703,Le Rhône,Document,__Entity__,703,297
,3,MENTIONS,703,Ligne 18,Document,__Entity__,703,302
,3,MENTIONS,703,Grand-Lancy,Document,__Entity__,703,313
,3,MENTIONS,703,Lausanne,Document,__Entity__,703,318
,3,MENTIONS,703,Carouge,Document,__Entity__,703,340
,3,MENTIONS,703,Stand,Document,__Entity__,703,547
,3,MENTIONS,703,Plainpalais,Document,__Entity__,703,589
,3,MENTIONS,703,Palettes,Document,__Entity__,703,594
,3,MENTIONS,703,Cirque,Document,__Entity__,703,600
,3,MENTIONS,703,CEVA,Document,__Entity__,703,657
,3,MENTIONS,703,Plan-les-Ouates,Document,__Entity__,703,679
,3,MENTIONS,703,Saint-Julien-en-Genevois,Document,__Entity__,703,680
,3,MENTIONS,703,"Lancy-Pont-Rouge, gare",Document,__Entity__,703,696
,3,MENTIONS,703,Genève-Aéroport,Document,__Entity__,703,704
,3,MENTIONS,703,Le Rolliet,Document,__Entity__,703,705
,3,MENTIONS,703,Lancy Piscine,Document,__Entity__,703,706
,3,MENTIONS,703,Uni-Mail,Document,__Entity__,703,707
,3,MENTIONS,703,En Louche,Document,__Entity__,703,708
,3,MENTIONS,703,Julien-en-Genevois,Document,__Entity__,703,709
,3,MENTIONS,703,Place du 1er-Août,Document,__Entity__,703,710
,3,MENTIONS,703,Route des Jeunes (Voie centrale),Document,__Entity__,703,711
,3,MENTIONS,703,Ravières,Document,__Entity__,703,712
,3,MENTIONS,703,Pictet-Thellusson,Document,__Entity__,703,713
,3,MENTIONS,703,Industrielle,Document,__Entity__,703,714
,3,MENTIONS,703,Goulart,Document,__Entity__,703,715
,3,MENTIONS,703,Acacias,Document,__Entity__,703,716
,3,MENTIONS,703,Curé-Baud,Document,__Entity__,703,717
,3,MENTIONS,703,Gare de Lancy-Pont-Rouge,Document,__Entity__,703,718
,3,MENTIONS,703,Douane de Perly,Document,__Entity__,703,719
,3,MENTIONS,703,Mairie de Lancy,Document,__Entity__,703,720
,3,MENTIONS,703,Mercier,Document,__Entity__,703,721
,3,MENTIONS,703,"Lancy-Bachet, gare",Document,__Entity__,703,722
,3,MENTIONS,703,"Lancy-Pont-Rouge, gare/Étoile",Document,__Entity__,703,723
,3,MENTIONS,703,Gare de Genève-La Praille,Document,__Entity__,703,724
,3,MENTIONS,703,"Annemasse, Parc Montessuit",Document,__Entity__,703,725
,3,MENTIONS,703,Mössingen,Document,__Entity__,703,726
,3,MENTIONS,703,"Thônex, Moillesulaz",Document,__Entity__,703,727
,3,MENTIONS,703,Perly,Document,__Entity__,703,728
,3,MENTIONS,703,Point de rebroussement,Document,__Entity__,703,863
,3,MENTIONS,703,Fin de la phase 1,Document,__Entity__,703,870
,3,MENTIONS,703,En Louche A 1,Document,__Entity__,703,891
,3,MENTIONS,703,frontière Perly,Document,__Entity__,703,892
,3,MENTIONS,703,Ravières Perly,Document,__Entity__,703,893
,3,MENTIONS,703,douane Perly,Document,__Entity__,703,894
,3,MENTIONS,703,Mössingen Point de rebroussement,Document,__Entity__,703,895
,3,MENTIONS,703,Point de rebroussement Grand-Lancy,Document,__Entity__,703,896
,3,MENTIONS,703,Point de rebroussement Plan-les-Ouates,Document,__Entity__,703,897
,3,MENTIONS,703,gare/Étoile Route des Jeunes,Document,__Entity__,703,898
,3,MENTIONS,703,Palettes Grand-Lancy,Document,__Entity__,703,899
,3,MENTIONS,703,gare Terminus de la ligne 17,Document,__Entity__,703,900
,3,MENTIONS,703,ZIPLO Plan-les-Ouates,Document,__Entity__,703,901
,3,MENTIONS,703,centre Saint-Julien-en-Genevois,Document,__Entity__,703,902
,3,MENTIONS,703,Indust,Document,__Entity__,703,903
,3,MENTIONS,703,Place du 1er-Août Grand-Lancy,Document,__Entity__,703,904
,3,MENTIONS,729,Genève,Document,__Entity__,729,236
,3,MENTIONS,729,Annemasse,Document,__Entity__,729,258
,3,MENTIONS,729,Gare de Genève-Cornavin,Document,__Entity__,729,260
,3,MENTIONS,729,Thônex,Document,__Entity__,729,294
,3,MENTIONS,729,Ligne 15,Document,__Entity__,729,296
,3,MENTIONS,729,Meyrin,Document,__Entity__,729,299
,3,MENTIONS,729,Grand-Lancy,Document,__Entity__,729,313
,3,MENTIONS,729,Carouge,Document,__Entity__,729,340
,3,MENTIONS,729,Lancy,Document,__Entity__,729,493
,3,MENTIONS,729,Plainpalais,Document,__Entity__,729,589
,3,MENTIONS,729,CEVA,Document,__Entity__,729,657
,3,MENTIONS,729,Plan-les-Ouates,Document,__Entity__,729,679
,3,MENTIONS,729,Saint-Julien-en-Genevois,Document,__Entity__,729,680
,3,MENTIONS,729,Uni-Mail,Document,__Entity__,729,707
,3,MENTIONS,729,Pictet-Thellusson,Document,__Entity__,729,713
,3,MENTIONS,729,Gare de Lancy-Pont-Rouge,Document,__Entity__,729,718
,3,MENTIONS,729,Douane de Perly,Document,__Entity__,729,719
,3,MENTIONS,729,Mairie de Lancy,Document,__Entity__,729,720
,3,MENTIONS,729,Gare de Genève-La Praille,Document,__Entity__,729,724
,3,MENTIONS,729,Perly,Document,__Entity__,729,728
,3,MENTIONS,729,Ligne Lausanne – Genève vers Lausanne,Document,__Entity__,729,730
,3,MENTIONS,729,Collège Sismondi Genève,Document,__Entity__,729,731
,3,MENTIONS,729,Gare de Genève-Sécheron,Document,__Entity__,729,732
,3,MENTIONS,729,Ligne de Longeray-Léaz au Bouveret,Document,__Entity__,729,733
,3,MENTIONS,729,"Ligne 18 vers « Meyrin, CERN »",Document,__Entity__,729,734
,3,MENTIONS,729,"Ligne 12 et 18 vers « Lancy-Bachet, gare » et « Grand-Lancy, Palettes »",Document,__Entity__,729,735
,3,MENTIONS,729,"Lignes 12, 17 et 18 vers « Thônex, Moillesulaz », « Annemasse, Parc Montessuit » et « Meyrin, CERN »",Document,__Entity__,729,736
,3,MENTIONS,729,"Lignes 12, 17 et 18",Document,__Entity__,729,742
,3,MENTIONS,729,Collège Sismondi,Document,__Entity__,729,743
,3,MENTIONS,729,ZIPLO,Document,__Entity__,729,866
,3,MENTIONS,729,Ligne Lausanne – Genève,Document,__Entity__,729,877
,3,MENTIONS,729,Gare de Saint-Julien-en-Genevois,Document,__Entity__,729,905
,3,MENTIONS,738,Genève,Document,__Entity__,738,236
,3,MENTIONS,738,Lancy-Pont-Rouge,Document,__Entity__,738,241
,3,MENTIONS,738,"Meyrin, CERN",Document,__Entity__,738,245
,3,MENTIONS,738,"Grand-Lancy, Palettes",Document,__Entity__,738,249
,3,MENTIONS,738,Gare de Genève-Cornavin,Document,__Entity__,738,260
,3,MENTIONS,738,"Bernex, Vailly",Document,__Entity__,738,263
,3,MENTIONS,738,"Meyrin, Gravière",Document,__Entity__,738,264
,3,MENTIONS,738,Nations,Document,__Entity__,738,271
,3,MENTIONS,738,L'Arve,Document,__Entity__,738,280
,3,MENTIONS,738,Ligne 15,Document,__Entity__,738,296
,3,MENTIONS,738,Le Rhône,Document,__Entity__,738,297
,3,MENTIONS,738,Lausanne,Document,__Entity__,738,318
,3,MENTIONS,738,Carouge,Document,__Entity__,738,340
,3,MENTIONS,738,Ligne 14,Document,__Entity__,738,473
,3,MENTIONS,738,Lancy,Document,__Entity__,738,493
,3,MENTIONS,738,Stand,Document,__Entity__,738,547
,3,MENTIONS,738,Plainpalais,Document,__Entity__,738,589
,3,MENTIONS,738,Transports publics genevois,Document,__Entity__,738,598
,3,MENTIONS,738,Cirque,Document,__Entity__,738,600
,3,MENTIONS,738,Butini,Document,__Entity__,738,608
,3,MENTIONS,738,Môle,Document,__Entity__,738,611
,3,MENTIONS,738,TPG,Document,__Entity__,738,619
,3,MENTIONS,738,"Plan-les-Ouates, ZIPLO",Document,__Entity__,738,674
,3,MENTIONS,738,Plan-les-Ouates,Document,__Entity__,738,679
,3,MENTIONS,738,"Genève, Nations",Document,__Entity__,738,689
,3,MENTIONS,738,Genève-Aéroport,Document,__Entity__,738,704
,3,MENTIONS,738,Uni-Mail,Document,__Entity__,738,707
,3,MENTIONS,738,Pictet-Thellusson,Document,__Entity__,738,713
,3,MENTIONS,738,Industrielle,Document,__Entity__,738,714
,3,MENTIONS,738,Goulart,Document,__Entity__,738,715
,3,MENTIONS,738,Acacias,Document,__Entity__,738,716
,3,MENTIONS,738,Mercier,Document,__Entity__,738,721
,3,MENTIONS,738,"Lancy-Bachet, gare",Document,__Entity__,738,722
,3,MENTIONS,738,Gare de Genève-La Praille,Document,__Entity__,738,724
,3,MENTIONS,738,"Annemasse, Parc Montessuit",Document,__Entity__,738,725
,3,MENTIONS,738,"Thônex, Moillesulaz",Document,__Entity__,738,727
,3,MENTIONS,738,Gare de Genève-Sécheron,Document,__Entity__,738,732
,3,MENTIONS,738,Lignes 12 et 18,Document,__Entity__,738,739
,3,MENTIONS,738,Lausanne – Genève,Document,__Entity__,738,740
,3,MENTIONS,738,Route des Jeunes,Document,__Entity__,738,741
,3,MENTIONS,738,"Lignes 12, 17 et 18",Document,__Entity__,738,742
,3,MENTIONS,738,Collège Sismondi,Document,__Entity__,738,743
,3,MENTIONS,738,Lignes 14 et 18,Document,__Entity__,738,744
,3,MENTIONS,738,Geneva,Document,__Entity__,738,745
,3,MENTIONS,738,Lancy-Pont-Rouge CEVA,Document,__Entity__,738,906
,3,MENTIONS,746,Nations,Document,__Entity__,746,271
,3,MENTIONS,746,Ligne 15,Document,__Entity__,746,296
,3,MENTIONS,746,Palettes,Document,__Entity__,746,594
,3,MENTIONS,746,Gare de Lancy-Pont-Rouge,Document,__Entity__,746,718
,3,MENTIONS,746,Mairie,Document,__Entity__,746,747
,3,MENTIONS,746,Lignes 9 et 29,Document,__Entity__,746,748
,3,MENTIONS,746,Cimetière du Grand-Lancy,Document,__Entity__,746,749
,3,MENTIONS,746,Ligne 2,Document,__Entity__,746,750
,3,MENTIONS,746,Ligne d'autobus X,Document,__Entity__,746,751
,3,MENTIONS,746,Pont-Rouge,Document,__Entity__,746,752
,3,MENTIONS,746,Hôpital cantonal,Document,__Entity__,746,753
,3,MENTIONS,746,Plaine de Plainpalais,Document,__Entity__,746,754
,3,MENTIONS,771,Rue des Vétérans,Document,__Entity__,771,154
,3,MENTIONS,771,Rue du Commerce,Document,__Entity__,771,164
,3,MENTIONS,771,Rue de la Gare,Document,__Entity__,771,171
,3,MENTIONS,771,Immeuble,Document,__Entity__,771,772
,3,MENTIONS,771,Service Eau et Assainissement d’Annemasse Agglo,Document,__Entity__,771,773
,3,MENTIONS,771,Rue Adrien Ligué,Document,__Entity__,771,774
,3,MENTIONS,771,Rue Albert Montfort,Document,__Entity__,771,775
,3,MENTIONS,776,Tram,Document,__Entity__,776,152
,3,MENTIONS,776,circulation,Document,__Entity__,776,186
,3,MENTIONS,776,Rue des Voirons,Document,__Entity__,776,372
,3,MENTIONS,776,réseau de gaz,Document,__Entity__,776,777
,3,MENTIONS,776,libérer la place pour les futures lignes aériennes de contact,Document,__Entity__,776,778
,3,MENTIONS,776,24 janvier 2024,Document,__Entity__,776,779
,3,MENTIONS,776,Futures lignes aériennes de contact,Document,__Entity__,776,780
,3,MENTIONS,776,2 arbres,Document,__Entity__,776,781
,3,MENTIONS,776,Coupure gaz,Document,__Entity__,776,782
,3,MENTIONS,776,Suppression des arbres rue des Voirons,Document,__Entity__,776,783
,3,MENTIONS,776,1er février,Document,__Entity__,776,784
,3,MENTIONS,776,18 février 2024,Document,__Entity__,776,785
,3,MENTIONS,776,future aire piétonne,Document,__Entity__,776,786
,3,MENTIONS,776,électricité,Document,__Entity__,776,787
,3,MENTIONS,776,1er février 2024,Document,__Entity__,776,788
,3,MENTIONS,776,macaron,Document,__Entity__,776,789
,3,MENTIONS,776,Croisement des rues Vétérans/ Gare,Document,__Entity__,776,790
,3,MENTIONS,776,Accès riverains,Document,__Entity__,776,791
,3,MENTIONS,776,Travaux de prolongement du Tram,Document,__Entity__,776,792
,3,MENTIONS,796,Rue des Vétérans,Document,__Entity__,796,154
,3,MENTIONS,796,Rue de la Gare,Document,__Entity__,796,171
,3,MENTIONS,796,Annemasse Agglo,Document,__Entity__,796,207
,3,MENTIONS,796,Rue du Mont-Blanc,Document,__Entity__,796,370
,3,MENTIONS,796,11 décembre,Document,__Entity__,796,797
,3,MENTIONS,796,05 décembre 2023,Document,__Entity__,796,798
,3,MENTIONS,799,Annemasse Agglo,Document,__Entity__,799,207
,3,MENTIONS,799,rue des Voirons,Document,__Entity__,799,426
,3,MENTIONS,799,rue de la Gare,Document,__Entity__,799,428
,3,MENTIONS,799,Coupures d’eau,Document,__Entity__,799,434
,3,MENTIONS,799,rue des Vétérans,Document,__Entity__,799,442
,3,MENTIONS,799,18/12/2023,Document,__Entity__,799,800
,3,MENTIONS,799,Maison de l’Eau,Document,__Entity__,799,801
,3,MENTIONS,799,réfection du réseau d’eau potable,Document,__Entity__,799,802
,3,MENTIONS,799,04.50.87.62.73,Document,__Entity__,799,803
,3,MENTIONS,799,Fermeture,Document,__Entity__,799,804
,3,MENTIONS,799,ordement du réseau d’eau potable neuf au réseau existant,Document,__Entity__,799,805
,3,MENTIONS,799,raccordement de l’immeuble,Document,__Entity__,799,806
,3,MENTIONS,799,démontage d’une grue,Document,__Entity__,799,807
,3,MENTIONS,799,effectue une coupure d’eau,Document,__Entity__,799,808
,3,MENTIONS,799,10:30,Document,__Entity__,799,809
,3,MENTIONS,799,Eau et Assainissement,Document,__Entity__,799,810
,3,MENTIONS,811,Annemasse Agglo,Document,__Entity__,811,207
,3,MENTIONS,811,Maison de l’Eau,Document,__Entity__,811,801
,3,MENTIONS,811,04.50.87.62.73,Document,__Entity__,811,803
,3,MENTIONS,811,Service de l’Eau et de l’Assainissement,Document,__Entity__,811,812
,3,MENTIONS,811,coupure d’eau,Document,__Entity__,811,813
,3,MENTIONS,811,le lundi 4 décembre 2023,Document,__Entity__,811,814
,3,MENTIONS,811,8h,Document,__Entity__,811,815
,3,MENTIONS,811,17h,Document,__Entity__,811,816
,3,MENTIONS,811,avenue Henri Barbusse / route des Vallées,Document,__Entity__,811,817
,3,MENTIONS,819,rue du Faucigny,Document,__Entity__,819,189
,3,MENTIONS,819,Annemasse,Document,__Entity__,819,258
,3,MENTIONS,819,Coupure d’eau,Document,__Entity__,819,368
,3,MENTIONS,819,rue des Vétérans,Document,__Entity__,819,442
,3,MENTIONS,819,Service de l’Eau et de l’Assainissement,Document,__Entity__,819,812
,3,MENTIONS,819,travaux de réfection,Document,__Entity__,819,820
,3,MENTIONS,819,Rue des Tournelles,Document,__Entity__,819,821
,3,MENTIONS,819,réseau d’eau potable,Document,__Entity__,819,822
,3,MENTIONS,819,Avenue Henri Barbusse,Document,__Entity__,819,823
,3,MENTIONS,819,fermeture,Document,__Entity__,819,824
,3,MENTIONS,819,nuit de mardi 21 novembre 2023,Document,__Entity__,819,825
,3,MENTIONS,819,Rue de Faucigny,Document,__Entity__,819,826
,3,MENTIONS,819,Route des Vallées,Document,__Entity__,819,827
,3,MENTIONS,819,coupures d’eau,Document,__Entity__,819,828
,3,MENTIONS,819,Avenue du Giffre,Document,__Entity__,819,829
,3,MENTIONS,819,nuit de mercredi 22 novembre 2023,Document,__Entity__,819,830
,3,MENTIONS,819,rue Fleutet,Document,__Entity__,819,831
,3,MENTIONS,819,rue Platanes,Document,__Entity__,819,832
,3,MENTIONS,819,Service Eau et Assainissement d'Annemasse Agglo,Document,__Entity__,819,833
,3,MENTIONS,819,changement de collecte,Document,__Entity__,819,834
,3,MENTIONS,819,nuit de lundi 20 novembre 2023,Document,__Entity__,819,835
,3,MENTIONS,837,Annemasse Agglo,Document,__Entity__,837,207
,3,MENTIONS,837,service Eau et Assainissement d’Annemasse Agglo,Document,__Entity__,837,427
,3,MENTIONS,837,service de l’eau d’Annemasse Agglo,Document,__Entity__,837,838
,3,MENTIONS,839,réseaux,Document,__Entity__,839,181
,3,MENTIONS,839,rue du Faucigny,Document,__Entity__,839,189
,3,MENTIONS,839,Annemasse Agglo,Document,__Entity__,839,207
,3,MENTIONS,839,sens unique,Document,__Entity__,839,366
,3,MENTIONS,839,Avenue Henri Barbusse,Document,__Entity__,839,823
,3,MENTIONS,839,rue Fleutet,Document,__Entity__,839,831
,3,MENTIONS,839,rue Platanes,Document,__Entity__,839,832
,3,MENTIONS,839,Parkings Relais Altéa,Document,__Entity__,839,840
,3,MENTIONS,839,rond-point de l’Etoile,Document,__Entity__,839,841
,3,MENTIONS,839,rue du Stade Albert Baud,Document,__Entity__,839,842
,3,MENTIONS,839,TAC Mobilités,Document,__Entity__,839,843
,3,MENTIONS,839,ligne de bus Tango,Document,__Entity__,839,844
,3,MENTIONS,839,avenue Alfred Bastin,Document,__Entity__,839,845
,3,MENTIONS,839,Parkings Relais Jean-Monnet,Document,__Entity__,839,846
,3,MENTIONS,839,www. tac-mobilites.fr,Document,__Entity__,839,847
,3,MENTIONS,839,usagers,Document,__Entity__,839,848
,3,MENTIONS,839,rue du Beulet,Document,__Entity__,839,849
,3,MENTIONS,839,0 800 00 19 53,Document,__Entity__,839,850
,3,MENTIONS,839,fermée à la circulation,Document,__Entity__,839,851
,3,MENTIONS,839,rue Madame Fleutet,Document,__Entity__,839,852
,3,MENTIONS,839,arrêt « Périllat Lycée »,Document,__Entity__,839,853
,3,MENTIONS,839,même trajet que la ligne 3,Document,__Entity__,839,854
,3,MENTIONS,839,avenue de Verdun,Document,__Entity__,839,855
,3,MENTIONS,839,impasse,Document,__Entity__,839,856
,3,MENTIONS,839,rue Pasteur,Document,__Entity__,839,857
,3,MENTIONS,839,avenue Jules Ferry,Document,__Entity__,839,858
,3,MENTIONS,839,centre-ville d’Annemasse,Document,__Entity__,839,859
,3,MENTIONS,839,Lycée des Glières,Document,__Entity__,839,1112
,3,MENTIONS,860,rue du Faucigny,Document,__Entity__,860,189
,3,MENTIONS,860,parking Libération,Document,__Entity__,860,763
,3,MENTIONS,860,réseau d’eau potable,Document,__Entity__,860,822
,3,MENTIONS,860,rond-point de l’Etoile,Document,__Entity__,860,841
,3,MENTIONS,860,avenue Alfred Bastin,Document,__Entity__,860,845
